"u_number","name","short_description","u_default_business_service","u_program_team","u_application_type","u_application_classification","operational_status","u_max_severity_level","u_ci_data_owner_usr","u_service_delivery_manager","u_default_assignment_group","vendor","u_ci_used_for","u_priority_classification","u_fast_close","u_fast_close_max_priority","u_fast_close_information","u_maintenance_information","u_hosting","model_id","manufacturer","u_personal_data","u_integrity","u_confidentiality","u_mcv","u_tam_directory_integrated","u_tam_integration","u_url_1","u_accessibility","u_application_owner","change_control","asset","asset_tag","assigned","assigned_to","attestation_score","attestation_status","attested","attested_by","attested_date","attributes","u_billable_tf","u_billable_approved","u_billable_from","u_new_business_activity","u_business_consultant","business_unit","u_ci_data_owner","discovery_source","u_ci_reporting_domain","can_print","category","checked_in","checked_out","sys_class_name","classifier","comments","config_directory","config_file","cost","cost_cc","cost_center","sys_created_on","sys_created_by","cl_port","dns_domain","u_decom_aries_request_id","u_decommisioned_date","u_decommissioned","u_default_assignment_group_l3","u_default_assignment_group_l4","department","u_detailed_description","u_display","sys_domain","sys_domain_path","due","due_in","duplicate_of","edition","environment","u_environment","u_environment_mgt_party","u_external_reference_id","u_external_reference_source","fault_count","first_discovered","fqdn","gl_account","u_implementation","u_icfr","ip_address","u_tim_integration","u_tim_integration_type","u_tim_provisioning_type","u_tim_service_eu","install_directory","install_date","u_internal_control","invoice_number","is_clustered","justification","u_lcm_dependency","u_lcm_status","u_lcm_wave","u_latest_sync_date","u_latest_sync_status","lease_id","life_cycle_stage","life_cycle_stage_status","location","mac_address","u_mfa","u_maintainability","maintenance_schedule","managed_by_group","managed_by","model_number","monitor","last_discovered","cmdb_ot_entity","u_opco","delivery_date","order_date","company","owned_by","u_pace_layer","pid","po_number","u_personal_data_categories","u_new_platform","u_portal_url","u_new_product_cluster","u_project_owner","purchase_date","correlation_id","u_related_objects","u_related_url","u_relations_overview","unverified","u_resource_unit","running_process","running_process_command","rp_command_hash","running_process_key_parameters","rp_key_parameters_hash","running_process_parameters","u_sox","serial_number","u_service_level","u_service_owner","u_service_window","u_planned_retirement","assignment_group","skip_sync","u_sfw_model","start_date","install_status","subcategory","support_group","schedule","supported_by","u_supported_by_sci","u_synonyms","tcp_port","u_timtam","sys_tags","u_lcm","u_trigger","u_type","u_ext_unique_ref","sys_updated_on","sys_updated_by","sys_mod_count","used_for","u_user_interface_type","version","u_visible_on_portal","warranty_expiration","sys_class_path",
"AP000001868","Customer Service Tracebuzz","Buffers and manages messages from Tracebuzz","Online - Brand & CRM","Albert Heijn IT","Interface","","Operational","3","Robert J. VAN HOUWELINGEN","Stijn Verhoeven","AMS_ITOnline_L3_Self_Service","AH Online IT","Central","Priority 4: 1 user; 
Priority 3: Total application down;","No","-Not applicable-","","standard maintenance window","IaaS"," Unknown","","Yes","Standard","2: Confidential","3: Not business critical","","","","","AH IT CIO","","","","","","","Not Yet Reviewed","false","","","","","","","Customer Service & Conversational","","","","Manual","","false","","","","Application",,"","","","","USD",,"2019-11-27 14:26:45","pnl03x7p","","","","","","","","","","Customer Service Tracebuzz","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=671a0676db914490e1c19c4adb96195f","Loyalty & Customer (TECH)","","","","","","","false","","","","","","","","No","","","Jan Verweij","40.320","","AMS_ITOnline_L3_Self_Service","false","","","Installed","","","","","false","","","","","Done","false","Other","","2022-06-23 16:23:20","pnl0q07o","18","Production","","","true","","/!!/!$/#~"
"AP000003066","product-semantic-search-service","Product to product recommendations using a semantic language understanding model","Online - Brand & CRM","Albert Heijn IT","Interface","","Operational","2","Aede van der Weij","Tim Rosen","AMS_ITOnline_L3_Assortment_and_Search","AH Online IT","Central","Priority 4: 1 user","No","-Not applicable-",""," Priority 3: >1 users","IaaS"," Unknown","","No","","3: Internal use","2: Business critical","","","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","","","","Manual","","false","","","","Application",,"","","","","USD",,"2022-11-21 12:20:27","pnl0hv47","","","","","","","","","","product-semantic-search-service","global","/","","","","","","","","","","0","","","","","false","","","","","","","","","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=0ed2cb254753dd1093966051e36d431e","Shop (TECH)","","","","","","","false","","","","","","","","","","","","40.320","","","false","","","Installed","","","","","false","","","","","Not Applicable","false","Other","","2022-11-21 12:20:27","pnl0hv47","0","Production","","","true","","/!!/!$/#~"
"AP000000229","BOBP","BackOffice Paytower.

18-Feb-2020: This is to be picked up by the PoS product team to de commission. This was used for the old paytowers, which do not exists in the stores anymore.","Albert Heijn - Store Execution","Albert Heijn IT","Interface","EU Application","Decommissioned","4","Jean-Luc Truijens","Ron Vlug","AMS_TCS_L2_AH_Store_POS","TCS","Store and central","Priority 4: 1 user; 
Priority 4: >1 users; 
Priority 4: Total service down;","No","-Not applicable-","","standard maintenance window","On-Premise","AholdDelhaize Custom Application","AholdDelhaize","No","Standard","3: Internal use","Not applicable","","No","","","Director AH Business Services Stores","","","","","","","Not Yet Reviewed","false","","","","","","2013-11-14","","Francois Nieuwland","","","Other","AH - Stores","false","","","","Application",," ","","","","USD",,"2013-11-14 10:51:06","martijn.odijk","","","","2022-07-13 08:32:33","","AMS_TCS_L3_AH_Store_POS","","","<p>The main tasks of BOBP are:<br />* Storing item-data on the paytowers<br />* Process requests from the paytower to the Albert Heijn services<br />* Store TLOG information from the paytowers</p>","BOBP","global","/","","","","","","","","","","0","","","","Local server","false","","","Access only","Automatic","TAM","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=e8790311c80d1100de2f54eb4c5287b8","Checkout & Payments (TECH)","","","AP000111","","","","false","","","","","","","","No","","","Laslo Pruis","40.320","","","false","","","Installed","","","","","false","","","","","Done","false","","","2022-10-27 16:18:05","pnl0hv05","2.745","Production","None","","true","","/!!/!$/#~"
"AP000002057","APS Dalim","APS Dalim is an application to approve and notify steps in content creation processes.","Albert Heijn - Brand & CRM","Albert Heijn IT","Business","EU Application","Operational","3","Robert J. VAN HOUWELINGEN","Ard Abbink","AMS_APSGroup_L3","APS Group BV","Central","Priority 4: 1 user; 
Priority 3: Total application down;","No","-Not applicable-","","standard maintenance window","SaaS"," Unknown","","No","Standard","3: Internal use","3: Not business critical","","","","","Director AH Business Services Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","Ard Abbink","","","Manual","AH - Commerce","false","","","","Application",,"","","","","USD",,"2020-05-28 13:31:28","pnlrh142","","","","","","","","","","APS Dalim","global","/","","","","","","","","","","0","","","","Unknown","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","2. Systems of differentation","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=6ffac0fd1b89dc10341cc9506e4bcb40","Marketing & Inspiration (TECH)","","","","","","","false","","","","","","","","No","","","","40.320","","","false","","","Installed","","","","","false","","","","","Done","false","Other","","2022-06-23 16:23:21","pnl0q07o","330","Production","","","true","","/!!/!$/#~"
"AP000002996","Filling App RO","OS application used in the HCS for item filling","Online - Brand & CRM","Albert Heijn IT","Business","EU Application","Operational","1","Nico DE JONG","Ties VAN VEELEN","AMS_ITOnline_L3_FulfillmentDevices","AH Online IT","Central","Priority 4: <= 5 users. Priority 2: Part application down. Priority 1: Total application down","No","-Not applicable-","","Standard Maintenance Window: Saturday 23:00 to Sunday 05:00 hr","BPO"," Unknown","","No","","3: Internal use","1: Highly business critical","","","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","","","","Manual","","false","","","","Application",,"","","","","USD",,"2022-10-31 11:53:21","w1uaxb6","","","","","","","","","","Filling App RO","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=1c43baf61bb61910a7adfc49cd4bcb96","eCommerce Back-Office (TECH)","","","","","","","false","","","","","","","","","","","","40.320","","","false","","","Installed","","","","","false","","","","","Not Applicable","false","Other","","2022-11-03 13:20:55","w1uaxb6","1","Production","","","true","","/!!/!$/#~"
"AP000000238","WEBSITE AH.NL","Ah.nl","Online - Brand & CRM","Albert Heijn IT","Customer Facing","","Submitted for decommissioning","1","Nico DE JONG","Joost Hofman","AMS_ITOnline_L3_Legends","AH Online IT","Store and central","Priority 4: 1 to 5 stores/users; 
Priority 3: 6 to 50 stores/users; 
Priority 2: >50 stores/users; 
Priority 1: All stores/users;","No","-Not applicable-","","standard maintenance window","IaaS","","","Yes","Standard","4: Public","1: Highly business critical","","No","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","2013-11-04","Assortment & Search","","","","Other","AH - Digital Development, AH - Commerce","false","","","","Application",," ","","","","USD",,"2013-11-04 15:32:57","martijn.odijk","","","","","","","","","","WEBSITE AH.NL","global","/","","","","","","","","","","0","","","","Hybrid","false","","","","","","","","No","","false","","TCS scope - migration by Online","","Migration scope","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=f30a241299b01900de2fc47f317ec800","Shop (TECH)","","","AP000921","","","","false","","","","","","","","No","","","Jan Verweij","40.320","","AMS_ITOnline_L2_FOFF","false","","","Installed","","","","","false","","","","","Not started","false","","","2022-07-21 13:09:29","pnl00d6b","3.964","Production","Browser","","true","","/!!/!$/#~"
"AP000000130","VDC","Virtual DC (Front-Office) and Virtual DC (Back-Office)","Albert Heijn - Merchandise","Albert Heijn IT","Business","EU Application","Decommissioned","2","Jean-Luc Truijens","Veerle Rohof","AMS_TCS_L2_AH_Store","TCS","Store and central","Priority 4: Part appl down; 
Priority 2: Total appl down;","No","-Not applicable-","","Standard Maintenance Window:
VDCB - During office hours after consulting ATOS AMS supplier  and business.
VDCF - Only when ALL shops are closed and after consulting business and ATOS AMS supplier .","On-Premise","AholdDelhaize Custom Application","AholdDelhaize","No","Standard","2: Confidential","1: Highly business critical","","No","","","Director AH Business Services Stores","","","","","","","Not Yet Reviewed","false","","","","","","2013-11-04","","","","","Other","AH - Stores","false","","","","Application",,"","","","","USD",,"2013-11-04 15:32:57","martijn.odijk","","","","","","AMS_TCS_L3_AH_Store","","","","VDC","global","/","","","","","","","","","","0","","","","DXC","false","","","Full","Manual","Oracle Service","","","No","","false","","TCS scope - decom plan confirmed","","Migration scope","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=770ae01299b01900de2fc47f317ec8f9","Checkout & Payments (TECH)","","","AP000878","","","","false","","","","","","","","No","","","Richard Wit","40.320","","","false","","","Installed","","","","","false","","","","","Not started","false","","","2022-10-27 16:18:03","pnl0hv05","2.757","Production","","","true","","/!!/!$/#~"
"AP000000029","BOLS","Bonus Online
Provides Bonus card information to cash registers and BOFS (Air Miles card number linked to Bonus card number, groups the Bonus card number is member of)","Albert Heijn - Format","Albert Heijn IT","Interface","EU Application","Submitted for decommissioning","2","Robert J. VAN HOUWELINGEN","Jacco Baars","AMS_TCS_L2_AH_Commerce","TCS","Store and central","Priority 4: Part appl down; 
Priority 2: Total appl down;","No","-Not applicable-","","Standard Maitenance Window
Only when ALL shops are closed and after consulting business and ATOS AMS supplier .","On-Premise","AholdDelhaize Custom Application","AholdDelhaize","Yes","Standard","2: Confidential","2: Business critical","","No","","","Director AH Business Services Commerce","","","","","","","Not Yet Reviewed","false","","","","","","2013-11-04","Loyalty & Savings Execution","Jacco Baars","","","Other","AH - Commerce","false","","","","Application",,"","","","","USD",,"2013-11-04 15:32:52","martijn.odijk","","","","","","AMS_TCS_L3_AH_Commerce","","","<p>�</p>
<div><strong>BOLS</strong>�is the Bonuscard Online system, a system that collects real time promo-coupon-redemptions and promo-club membership redemptions, and new bonuscard scans from the AH cash registers.�</div>
<h2><strong>Data Scope</strong></h2>
<div>
<ul><li>Albert Heijn bonuscard related promo coupons.</li><li>Albert Heijn bonuscards.</li></ul>
</div>
<h2><strong>Key Features</strong></h2>
<div>
<ul><li>Collection of real time bonuscard related promo coupons</li><li>Registration of first bonuscard scans, of new bonuscards which were not (yet) registered via Customer registration website.</li></ul>
</div>
<h2><span style=""font-size: large;"">Projects/Changes:</span></h2>
<div>
<ul><li>First deployed by:�Along with customer loyalty applications BOFS and CULO.</li><li>Replaced in 2020 by Offer Engine AMS for targeted offers functionality, called by cash registers.</li><li>Replaced by CMMS for connected airmiles card functionality, called by cash registers.</li><li>Will be decommissioned after BOLS to BOFS interface has been decommissioned (connected Air miles card membership).</li></ul>
</div>
<p>�</p>","BOLS","global","/","","","","","","","","","","0","","","","DXC","false","","","Full","Manual","Oracle Service","","","No","","false","","TCS scope - decom plan confirmed","","Migration scope","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=220aa01299b01900de2fc47f317ec8f6","Marketing & Inspiration (TECH)","","","AP000119","","","","false","","","","","","","","No","","","Richard Wit","40.320","","AMS_TCS_L2_AH_Commerce","false","","","Installed","","","","","false","","","","","Not started","false","","","2022-07-22 09:40:36","pnl0hv47","2.771","Production","None","","true","","/!!/!$/#~"
"AP000001845","TMS","Transport Management System
","Online - Warehouse Execution","Albert Heijn IT","Business","EU Application","Operational","1","Nico DE JONG","Bilell Guissouma","AMS_ITOnline_L3_Delivery","AH Online IT","Central","Priority 4: 1 user; 
Priority 3: Part application down / Low impact; 
Priority 2: Part application down / High impact; 
Priority 1: Total application down;","No","-Not applicable-","","standard maintenance window","On-Premise","AholdDelhaize Custom Application","AholdDelhaize","Yes","Critical","2: Confidential","1: Highly business critical","","Yes","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","Delivery","","","","Other","AH - Digital Development","false","","","","Application",," ","","","","USD",,"2019-11-01 13:39:50","pnl03x7p","","","","","","","","","<ul style=""list-style-position: inside;"">
<li>Primairy owner - Orange</li>
<li>Secundairy owner - Laphroaigh</li>
</ul>","TMS","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","Full","Automatic","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=7bb60022dbb0c814454296d8db961981","eCommerce Back-Office (TECH)","","","","","","","false","","","","","","","","No","","","Jan Verweij","40.320","","AMS_ITOnline_L3_Delivery","false","","","Installed","","","","","false","","","","","Not started","false","Other","","2022-08-03 13:30:34","w1uaxb6","423","Production","Browser, Character based","","true","","/!!/!$/#~"
"AP000002955","BTC Case manager","BTC Case manager - Business Cases  ","Albert Heijn - MISSING","Albert Heijn IT","Tool","Office Application","Operational","2","Jeffrey de Graaf","Dani�l Schneiders","AMS_ITOnline_L3_Inline1","AH Online IT","Central","2","No","-Not applicable-","","n/a","SaaS"," Unknown","","No","","1: Restricted","2: Business critical","","","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","","","","Manual","","false","","","","Application",,"","","","","USD",,"2022-10-11 14:52:22","pnl0hv47","","","","","","","","","","BTC Case manager","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=24cd402c1b669550a7adfc49cd4bcb71","Business Tech & Labs (TECH)","","","","","","","false","","","","","","","","","","","","40.320","","","false","","","Installed","","","","","false","","","","","Not Applicable","false","Other","","2022-10-11 14:52:22","pnl0hv47","0","Production","","","true","","/!!/!$/#~"
"AP000001592","ECM Docs4Online","An ECM application to expose AH Online Invoices for AH Online Customers and for Customer Service, servicing those customers.","Online - Brand & CRM","Albert Heijn IT","Customer Facing","EU Application","Operational","4","Nico DE JONG","Joost Hofman","AMS_ITOnline_L3_E-Finance","AH Online IT","Central","Priority 4: 1 user; 
Priority 4: >1 users; 
Priority 4: Total service down;","No","-Not applicable-","","standard","On-Premise","Oracle WebCenter Content","Onior Group b.v.","Yes","Standard","2: Confidential","3: Not business critical","","","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","Customer Facade Services","Reinier van Petegem","","","Manual","AH - Digital Development","false","","","","Application",,"","","","","USD",,"2018-11-16 15:58:45","pnlrh142","","","","","","","","","<p>No experience development needed, just a simple call to the customer-tagged invoices suffices.</p>
<p>This application is extendable to more document-types than invoices only, if required.</p>","ECM Docs4Online","global","/","","","","","","","","","","0","","","","DXC","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=8768427ddb752740686398f3db9619aa","Customer Tech Enablement (TECH)","","","","Invoice","","","false","","","","","","","","No","","","Jan Verweij","40.320","","AMS_ITOnline_L3_E-Finance","false","","","Installed","","","","","false","","","","","Not started","false","Other","","2022-06-23 16:23:24","pnl0q07o","1.412","Production","Browser","","true","","/!!/!$/#~"
"AP000001113","Supervizr","Self scan attendant functionalities on a handheld device like age verification, customer checks and Code 999
Used for Wincor self scan, which is not in use any more (replaced by AHPP SSP (AH Pos Platform Self Service Pos))                         Updated to decom as confirmed by Frank Albertsma 10-1-2022","Albert Heijn - Store Execution","Albert Heijn IT","Business","","Decommissioned","4","Koen Wolters","Ron Vlug","AMS_TCS_L2_AH_Store_POS","TCS","Store","Priority 4: 1 user; 
Priority 4: >1 users; 
Priority 4: Total service down;","No","-Not applicable-","","standard maintenance window","On-Premise"," Unknown","","No","Critical","3: Internal use","Not applicable","","No","","","Director AH Business Services Stores","","","","","","","Not Yet Reviewed","false","","","","","","","POS","Hans VAN DEN BERG","","","Manual","","false","","","","Application",,"","","","","USD",,"2016-06-22 10:43:35","pnlrm262","","","","2022-01-20 13:17:56","","","","","","Supervizr","global","/","","","","","","","","","","0","","","","Unknown","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=2f289ce34f8c6a000b4bc0f18110c7ee","Checkout & Payments (TECH)","","","","","","","false","","","","","","","","No","","","Laslo Pruis","40.320","","","false","","","Installed","","","","","false","","","","","Done","false","Other","","2022-06-23 16:23:13","pnl0q07o","33","Production","","","true","","/!!/!$/#~"
"AP000000150","WRIT","Provisions peripheral devices with master and configuration data  from  DASA and SRVP.
WRIT consists of the following technical modules: WRIT, WEEG and RPCS. The following modules are shared between WRIT and READ:  BOBP, BODI, BOLP, BOMZ, BOZC and BOZS.","Albert Heijn - Store Execution","Albert Heijn IT","Interface","EU Application","Operational","1","Jean-Luc Truijens","Ron Vlug","AMS_TCS_L2_AH_Store_POS","TCS","Store","Sev 1 POS: Counter, or Disabled lane, or AH VIP store* 1 check-out unavailable on Fri-Sat-Sun, or non AH VIP stores >= 50% unavailable, or VWO incidents within first 3 days from store opening.
Sev 1 Self Scan checkout: Self scan check-out >= 50% unavailable or Self scan checkout unavailable on Fri-Sat-Sun or VWO incidents within first 3 days from store opening.
Sev 2 POS: >= 2 check-out unavailable or <50% check-out available, or 1 check-out unavailable if <=3 check-out in store,
Sev 2 Self Scan checkout: Self scan checkout >=25%<50% on Mon-Thu Self scan checkout <25%
Sev 3 POS + Self Scan checkout: all other cases.
Sev 1: Scale - selfscan stores >50% scales unavaillable within bread or agf or grill/steak or deli/cheese
Sev 1: Scale - non selfscan stores >50% scales unavaillable within bread or grill/steak or deli/cheese
Sev 2: Scale - selfscan stores <=50% scales unavaillable within bread or agf or grill/steak or deli/cheese n/a
Sev 2: Scale - non selfscan stores<=50% scales unavaillable within bread or grill/steak or deli/cheese
Sev 3: Scale - non selfscan store if agf scale
Sev 4: scales and POS are not impacted, only some data missing, but regular processing can continue.","No","-Not applicable-","","Standard Maintenance Window: Installation window is part of BACKUP procedure and runs between 0.30 and 3.00 hour
","On-Premise","AholdDelhaize Custom Application","AholdDelhaize","No","Standard","3: Internal use","1: Highly business critical","","No","","","Director AH Business Services Stores","","","","","","","Not Yet Reviewed","false","","","","","","2013-11-14","Integration Store","","","","Other","AH - Stores","false","","","","Application",," ","","","","USD",,"2013-11-14 10:51:08","martijn.odijk","","","","","","AMS_TCS_L3_AH_Store_POS","","","","WRIT","global","/","","","","","","","","","","0","","","","Local server","false","","","Full","Automatic","FMAS","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","1. Systems of record","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=8d794311c80d1100de2f54eb4c52873c","Checkout & Payments (TECH)","","","AP000952","","","","false","","","","","","","","No","","","Laslo Pruis","40.320","","","false","","","Installed","","","","","false","","","","","Done","false","","","2022-07-11 15:58:40","pnljt116","2.744","Production","None","","true","","/!!/!$/#~"
"AP000002316","Mijn Inloggen","Mijn Inloggen is an applicative Service to facilitate the AH Customer to log on into her AH Account.","Online - Brand & CRM","Albert Heijn IT","Customer Facing","","Operational","1","Robert J. VAN HOUWELINGEN","Bas van Rijen","AMS_ITOnline_L3_Profile_and_Onboarding","AH Online IT","Central","Priority 4: 1 to 5 users; 
Priority 3: 6 to 50 users; 
Priority 2: >50 users; 
Priority 1: All users;","No","-Not applicable-","","standard maintenance window","On-Premise"," Unknown","","Yes","","2: Confidential","1: Highly business critical","","","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","","","","Manual","AH - Digital Development, AH - Commerce","false","","","","Application",,"","","","","USD",,"2021-01-14 11:07:02","pnlrh142","","","","","","","","","","Mijn Inloggen","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","2. Systems of differentation","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=386ed50cdbb528141c99e25cd3961928","Loyalty & Customer (TECH)","","","","","","","false","","","","","","","","No","","","","40.320","","AMS_ITOnline_L3_Profile_and_Subscriptions","false","","","Installed","","","","","false","","","","","Not started","false","Other","","2022-06-23 16:23:14","pnl0q07o","10","Production","","","true","","/!!/!$/#~"
"AP000002760","LOMS DUPLICATE2","Loyalty Management sytem is an application that holds and exposes historic points mutations and general settings for loyalty campaigns.","Albert Heijn - Brand & CRM","Albert Heijn IT","Customer Facing","","Decommissioned","2","Robert J. VAN HOUWELINGEN","","","","","","No","-Not applicable-","","","PaaS"," Unknown","","Yes","","2: Confidential","2: Business critical","","","","","Director AH Business Services Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","","","","Manual","","false","","","","Application",,"","","","","USD",,"2022-06-30 13:09:28","pnlnj007","","","","2022-07-04 09:28:46","","","","","","LOMS DUPLICATE2","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","2. Systems of differentation","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=b46b951387dc9154cce6ec690cbb355f","Loyalty & Customer (TECH)","","","","","","","false","","","","","","","","No","","","","40.320","","","false","","","Installed","","","","","false","","","","","Done","false","Other","","2022-07-04 09:28:46","pnljs584","1","Production","Browser, None","","true","","/!!/!$/#~"
"AP000000958","AH Online DB Development tools","AH Online Database and Forms development tool","Online - Warehouse Execution","Albert Heijn IT","Tool","","Submitted for decommissioning","Not applicable","Nico DE JONG","Joost Hofman","AMS_ITOnline_L2","AH Online IT","Central","Priority 4: 1 user; 
Priority 4: >1 users; 
Priority 4: Total service down;","No","-Not applicable-","","standard maintenance window","On-Premise"," Unknown","AholdDelhaize","No","Standard","2: Confidential","3: Not business critical","","No","","","SVP E-Commerce","","","","","","","Not Yet Reviewed","false","","","","","","2013-11-04","eCommerce Execution","","","","Other","AH - Technology","false","","","","Application",," ","","","","USD",,"2015-07-01 16:36:08","pnlnj007","","","","","","","","","","AH Online DB Development tools","global","/","","","","","","","","","","0","","","","DXC","false","","","","","","","","No","","false","","TCS scope - migration by Online","","Migration scope","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=970b0b206dc186008258ce8e9881655f","eCommerce Back-Office (TECH)","","","AP000114","","","","false","","","","","","","","No","","","Jan Verweij","40.320","","AMS_ITOnline_L2","false","","","Installed","","","","","false","","","Yes","","Not started","false","Other","","2022-06-23 16:23:26","pnl0q07o","2.641","Production","Fat client","","true","","/!!/!$/#~"
"AP000002288","Ahold Delhaize DSP","Ahold Delhaize Demand Side Platform is a platform on which Advertisers can buy Ad space, e.g. via Bidding.","","Albert Heijn IT","Business","","Pipelined","3","Robert J. VAN HOUWELINGEN","","","","","","No","-Not applicable-","","","PaaS"," Unknown","","No","","2: Confidential","3: Not business critical","","","","","Director AH Business Services Commerce","","","","","","","Not Yet Reviewed","false","","","","","","","","","","","Manual","AH - Commerce","false","","","","Application",,"","","","","USD",,"2020-12-18 15:26:33","pnlrh142","","","","","","","","","<p>Final naming will be defined after project start phase.</p>","Ahold Delhaize DSP","global","/","","","","","","","","","","0","","","","Azure Cloud","false","","","","","","","","Management Control Required","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","1. Systems of record","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=4396175fdb412410fa6ca155059619b8","Marketing & Inspiration (TECH)","","","","","","","false","","","","","","","","Yes","","","","40.320","","","false","","","Installed","","","","","false","ADSP","","","","Done","false","Other","","2022-06-23 16:23:07","pnl0q07o","14","Production","","","true","","/!!/!$/#~"
"AP000001531","M2mobi Tap to go Backend","The M2Mobi backend was used for the TTG proof of concept to store and serve data for the mobile app. In the end state the data must be stored at the TTG database and Apollo and the APIs to store and serve the data must be replaced by MuleSoft APIs. Due to challenging timelines, it has been decided to keep this backend for the TTG in box and personalization pilot phase and even to extend the functionalities as the MuleSoft team has not enough capacity to realize all the required APIs. However, before the end of the project the M2Mobi backend must be decommissioned. The fact that this backend is hosted on Amazon Web Services is, besides the Architecture directions, an additional driver for this.","Albert Heijn - Store Execution","Albert Heijn IT","External Service","EU Application","Decommissioned","3","Koen Wolters","Gijs Jongma","Service Desk_NCR_L1","Taptogo","Store and central","Priority 3: Total application down;
Priority 4: 1 user or part application down.  ","No","-Not applicable-","","standard maintenance window","PaaS"," Unknown","","Yes","Critical","2: Confidential","3: Not business critical","","","","","Director AH Business Services Stores","","","","","","","Not Yet Reviewed","false","","","","","","","ToGo App","Francois Nieuwland","","","Manual","AH - Stores, AH - Commerce, AH - Support, HR & FInance, AH - Technology","false","","","","Application",,"Part of Tap2go. Operational status is Pilot","","","","USD",,"2018-08-24 12:59:07","pnlrm262","","","","2021-07-29 11:26:15","","","","","","M2mobi Tap to go Backend","global","/","","","","","","","","","","0","","","","Amazon Web Services (AWS Cloud) ","false","","","","","","","","No","","false","","","","","","","","","","","","","","","","","","false","",,"","","","","","","","","","AH Customer Technology (TECH)","https://ahold.service-now.com/it_shop/application_detail.do?sys_id=bd4c2032db40e704686398f3db96194c","Loyalty & Customer (TECH)","","","","","","","false","","","","","","","","No","","","Laslo Pruis","40.320","","","false","","","Installed","","","","","false","","","","","Done","false","Other","","2022-06-23 16:23:30","pnl0q07o","654","Production","","","true","","/!!/!$/#~"
